2017-10-10 09:46:29 10 Dịch Trạm -1
2017-10-10 09:56:37 12 Sư môn 1200
2017-10-10 10:01:58 17 Dịch Trạm -1700
2017-10-10 10:07:14 20 Sư môn 870
2017-10-10 10:18:02 20 死亡 -274
2017-10-10 10:23:31 20 捡 1500
2017-10-10 10:24:43 20 捡 1500
2017-10-10 10:24:45 20 捡 1500
2017-10-10 10:24:45 20 捡 1500
2017-10-10 10:24:45 20 捡 1500
2017-10-10 10:26:18 20 Dịch Trạm -1
2017-10-10 10:28:50 20 捡 2250
2017-10-10 10:28:50 20 捡 2250
2017-10-10 10:28:50 20 捡 2250
2017-10-10 10:28:50 20 捡 2250
2017-10-10 10:28:51 20 捡 2250
2017-10-10 10:30:08 21 捡 2250
2017-10-10 10:30:09 21 捡 2250
2017-10-10 10:30:09 21 捡 2250
2017-10-10 10:30:11 21 捡 2250
2017-10-10 10:30:13 21 捡 2250
2017-10-10 10:44:03 32 Dịch Trạm -1
2017-10-10 10:50:11 34 捡 20250
2017-10-10 10:50:12 34 捡 15000
2017-10-10 10:50:15 34 捡 26700
2017-10-10 10:50:15 34 捡 23100
2017-10-10 10:50:15 34 捡 24900
2017-10-10 10:50:22 34 捡 18450
2017-10-10 10:50:24 34 捡 27450
2017-10-10 10:50:27 34 捡 22500
2017-10-10 10:50:28 34 捡 16650
2017-10-10 10:50:32 34 捡 21750
2017-10-10 10:50:32 34 捡 17100
2017-10-10 10:50:33 34 捡 19350
2017-10-10 10:50:33 34 捡 28500
2017-10-10 10:50:34 34 捡 21600
2017-10-10 10:50:36 34 捡 27750
2017-10-10 10:50:36 34 捡 26550
2017-10-10 10:50:36 34 捡 19350
2017-10-10 10:50:36 34 捡 18900
2017-10-10 10:50:39 34 捡 29550
2017-10-10 10:50:40 34 捡 18900
2017-10-10 10:50:40 34 捡 22650
2017-10-10 10:50:41 34 捡 24600
2017-10-10 10:50:41 34 捡 25050
2017-10-10 10:50:41 34 捡 21150
2017-10-10 10:50:41 34 捡 21450
2017-10-10 10:50:41 34 捡 19350
2017-10-10 10:50:44 34 捡 23700
2017-10-10 10:50:55 34 捡 18000
2017-10-10 10:50:56 34 捡 25500
2017-10-10 10:50:57 34 捡 28950
2017-10-10 10:50:57 34 捡 27300
2017-10-10 10:50:58 34 捡 21600
2017-10-10 10:50:58 34 捡 20700
2017-10-10 10:51:00 34 捡 21150
2017-10-10 10:51:00 34 捡 16050
2017-10-10 10:51:02 34 捡 25050
2017-10-10 10:51:03 34 捡 21300
2017-10-10 10:51:26 34 捡 20100
2017-10-10 10:51:34 35 捡 25950
2017-10-10 10:51:36 35 捡 27450
2017-10-10 10:51:36 35 捡 28500
2017-10-10 10:51:37 35 捡 15300
2017-10-10 10:51:37 35 捡 22800
2017-10-10 10:51:37 35 捡 15300
2017-10-10 10:51:39 35 捡 19950
2017-10-10 10:51:39 35 捡 27900
2017-10-10 10:51:40 35 捡 24750
2017-10-10 10:51:41 35 捡 18600
2017-10-10 10:52:03 35 捡 28350
2017-10-10 10:52:03 35 捡 24600
2017-10-10 10:52:05 35 捡 25650
2017-10-10 10:52:05 35 捡 19350
2017-10-10 10:52:05 35 捡 27300
2017-10-10 10:52:06 35 捡 23550
2017-10-10 10:52:09 35 捡 28500
2017-10-10 10:52:09 35 捡 24450
2017-10-10 10:52:11 35 捡 27600
2017-10-10 10:52:18 35 捡 19200
2017-10-10 10:52:18 35 捡 24750
2017-10-10 10:52:19 35 捡 27300
2017-10-10 10:52:20 35 捡 25800
2017-10-10 10:52:57 35 捡 17850
2017-10-10 10:52:58 35 捡 17100
2017-10-10 10:52:58 35 捡 16500
2017-10-10 10:52:59 35 捡 27600
2017-10-10 10:53:20 35 捡 16350
2017-10-10 10:53:22 35 捡 23550
2017-10-10 10:53:23 35 捡 27750
2017-10-10 10:53:23 35 捡 20250
2017-10-10 10:53:23 35 捡 28650
2017-10-10 10:53:24 35 捡 26850
2017-10-10 10:53:24 35 捡 23550
2017-10-10 10:53:24 35 捡 26550
2017-10-10 10:53:25 35 捡 22200
2017-10-10 10:53:25 35 捡 21450
2017-10-10 10:53:26 35 捡 22200
2017-10-10 10:53:26 35 捡 26550
2017-10-10 10:53:27 35 捡 15000
2017-10-10 10:53:28 35 捡 27900
2017-10-10 10:53:56 35 捡 15900
2017-10-10 10:54:08 35 捡 20250
2017-10-10 10:54:10 35 捡 22200
2017-10-10 10:54:10 35 捡 21000
2017-10-10 10:54:11 35 捡 22950
2017-10-10 10:54:11 35 捡 19200
2017-10-10 10:54:11 35 捡 21450
2017-10-10 10:54:12 35 捡 25500
2017-10-10 10:54:13 35 捡 22650
2017-10-10 10:54:51 35 捡 22500
2017-10-10 10:55:12 35 捡 22950
2017-10-10 11:02:17 35 捡 1500
2017-10-10 11:02:18 35 捡 1500
2017-10-10 11:02:18 35 捡 1500
2017-10-10 11:04:37 35 Dịch Trạm -1
2017-10-10 11:05:58 38 捡 179
2017-10-10 11:05:58 38 捡 178
2017-10-10 11:10:04 50 捡 149
2017-10-10 11:11:37 52 捡 141
2017-10-10 11:11:38 52 捡 143
2017-10-10 11:11:38 52 捡 112
2017-10-10 11:22:45 56 捡 6750
2017-10-10 11:22:47 56 捡 6750
2017-10-10 11:22:49 56 捡 6750
2017-10-10 11:22:52 56 捡 6750
2017-10-10 11:33:17 56 捡 6750
2017-10-10 11:33:19 56 捡 6750
2017-10-10 11:33:19 56 捡 6750
2017-10-10 11:33:19 56 捡 6750
2017-10-10 11:33:19 56 捡 6750
