2017-10-10 10:10:05 11 捡 750
2017-10-10 10:10:05 11 捡 750
2017-10-10 10:10:07 11 捡 750
2017-10-10 10:10:16 11 捡 750
2017-10-10 10:10:17 11 捡 750
2017-10-10 10:45:07 47 Dịch Trạm -1
2017-10-10 10:45:36 47 捡 1500
2017-10-10 10:45:37 47 捡 1500
2017-10-10 10:45:39 47 捡 1500
2017-10-10 10:45:40 47 捡 1500
2017-10-10 10:45:41 47 捡 1500
2017-10-10 10:54:28 49 Dịch Trạm -1
2017-10-10 10:59:48 49 Sư môn 750
2017-10-10 11:04:22 49 捡 619
2017-10-10 11:07:55 49 捡 2000
2017-10-10 11:07:55 49 捡 2000
2017-10-10 11:07:55 49 捡 2000
2017-10-10 11:07:57 49 捡 2000
2017-10-10 11:07:57 49 捡 2000
2017-10-10 11:08:01 49 捡 2000
2017-10-10 11:08:03 49 捡 2000
2017-10-10 11:08:04 49 捡 2000
2017-10-10 11:08:06 49 捡 2000
2017-10-10 11:08:09 49 捡 2000
2017-10-10 11:11:33 49 捡 1000
2017-10-10 11:11:35 49 捡 1000
2017-10-10 11:11:40 49 捡 1000
2017-10-10 11:11:41 49 捡 1000
2017-10-10 11:11:42 49 捡 1000
2017-10-10 11:11:42 49 捡 1000
2017-10-10 11:11:43 49 捡 1000
2017-10-10 11:11:46 49 捡 1000
2017-10-10 11:11:50 49 捡 1000
2017-10-10 11:11:50 49 捡 1000
2017-10-10 11:18:40 49 死亡 -393
2017-10-10 11:19:32 49 捡 1000
2017-10-10 11:19:33 49 捡 1015
2017-10-10 11:21:08 49 捡 6000
2017-10-10 11:21:09 49 捡 6000
2017-10-10 11:21:09 49 捡 6000
2017-10-10 11:21:09 49 捡 6000
2017-10-10 11:21:11 49 捡 6000
2017-10-10 11:23:36 49 Dịch Trạm -1
2017-10-10 11:24:03 49 Dịch Trạm -500
2017-10-10 11:31:38 49 Dịch Trạm -1
2017-10-10 11:56:51 49 捡 27750
2017-10-10 11:56:52 49 捡 16050
2017-10-10 11:57:01 49 捡 17850
2017-10-10 11:57:01 49 捡 27900
2017-10-10 11:57:02 49 捡 18750
2017-10-10 11:57:09 49 捡 25500
2017-10-10 11:57:11 49 捡 15750
2017-10-10 11:57:12 49 捡 15450
2017-10-10 11:57:20 49 捡 16050
2017-10-10 11:57:25 49 捡 19950
2017-10-10 11:57:25 49 捡 25950
2017-10-10 11:57:39 49 捡 27150
2017-10-10 11:57:39 49 捡 25050
2017-10-10 11:57:42 49 捡 26850
2017-10-10 11:57:45 49 捡 16650
2017-10-10 11:57:57 49 捡 24150
2017-10-10 11:57:58 49 捡 19800
2017-10-10 11:58:07 49 捡 17550
2017-10-10 11:58:08 49 捡 28200
2017-10-10 11:58:21 49 捡 28650
2017-10-10 11:58:28 49 捡 15600
2017-10-10 11:58:30 49 捡 27750
2017-10-10 11:58:32 49 捡 19650
2017-10-10 11:58:35 49 捡 29550
2017-10-10 11:58:36 49 捡 24000
2017-10-10 11:58:36 49 捡 21150
2017-10-10 11:58:37 49 捡 22500
2017-10-10 11:58:39 49 捡 17700
2017-10-10 11:58:48 49 捡 15150
2017-10-10 11:58:50 49 捡 20250
2017-10-10 11:58:54 49 捡 27450
2017-10-10 11:58:58 49 捡 27300
2017-10-10 11:59:08 49 捡 27600
2017-10-10 11:59:10 49 捡 23550
2017-10-10 11:59:10 49 捡 22350
2017-10-10 11:59:12 49 捡 18750
2017-10-10 11:59:12 49 捡 24450
2017-10-10 11:59:14 49 捡 29550
2017-10-10 11:59:16 49 捡 17250
2017-10-10 11:59:17 49 捡 25650
2017-10-10 11:59:17 49 捡 18000
2017-10-10 11:59:18 49 捡 24000
2017-10-10 11:59:25 49 捡 24150
2017-10-10 11:59:25 49 捡 29700
2017-10-10 11:59:28 49 捡 25350
2017-10-10 11:59:28 49 捡 23250
2017-10-10 11:59:35 49 捡 15000
2017-10-10 11:59:35 49 捡 19650
2017-10-10 11:59:36 49 捡 20100
2017-10-10 11:59:36 49 捡 27000
2017-10-10 11:59:37 49 捡 22350
2017-10-10 11:59:37 49 捡 21450
2017-10-10 11:59:49 49 捡 27150
2017-10-10 11:59:50 49 捡 26400
2017-10-10 12:00:02 49 捡 20850
2017-10-10 12:00:04 49 捡 17550
2017-10-10 12:00:07 49 捡 17400
2017-10-10 12:00:09 49 捡 29400
2017-10-10 12:00:10 49 捡 28650
2017-10-10 12:00:22 49 捡 27750
2017-10-10 12:00:23 49 捡 17100
2017-10-10 12:00:24 49 捡 19950
2017-10-10 12:00:30 49 捡 27900
2017-10-10 12:00:31 49 捡 27750
2017-10-10 12:00:32 49 捡 22350
2017-10-10 12:00:32 49 捡 15300
2017-10-10 12:00:36 49 捡 28200
2017-10-10 12:00:38 49 捡 24600
2017-10-10 12:00:39 49 捡 25950
2017-10-10 12:00:45 49 捡 20550
2017-10-10 12:00:51 49 捡 17850
2017-10-10 12:00:54 49 捡 15150
2017-10-10 12:00:55 49 捡 16650
2017-10-10 12:00:56 49 捡 17400
2017-10-10 12:00:56 49 捡 23850
2017-10-10 12:00:56 49 捡 21600
2017-10-10 12:00:56 49 捡 23700
2017-10-10 12:00:58 49 捡 17850
2017-10-10 12:00:58 49 捡 19650
2017-10-10 12:01:01 49 捡 20100
2017-10-10 12:01:02 49 捡 29850
2017-10-10 12:01:02 49 捡 16650
2017-10-10 12:01:02 49 捡 26400
2017-10-10 12:01:14 49 捡 22350
2017-10-10 12:01:17 49 捡 22950
2017-10-10 12:01:24 49 捡 23550
2017-10-10 12:01:25 49 捡 18450
2017-10-10 12:01:27 49 捡 26850
2017-10-10 12:01:29 49 捡 21300
2017-10-10 12:01:35 49 捡 19950
2017-10-10 12:01:35 49 捡 22200
2017-10-10 12:01:37 49 捡 21750
2017-10-10 12:01:51 49 捡 24300
2017-10-10 12:01:54 49 捡 21300
2017-10-10 12:01:55 49 捡 20100
2017-10-10 12:01:56 49 捡 26850
2017-10-10 12:01:57 49 捡 16500
2017-10-10 12:01:57 49 捡 22650
2017-10-10 12:01:57 49 捡 20100
2017-10-10 12:01:59 49 捡 25950
2017-10-10 12:02:00 49 捡 21900
2017-10-10 12:02:00 49 捡 22650
2017-10-10 12:02:05 49 捡 15150
2017-10-10 12:02:07 49 捡 20400
2017-10-10 12:02:07 49 捡 17400
2017-10-10 12:02:08 49 捡 23400
2017-10-10 12:02:08 49 捡 17100
2017-10-10 12:02:10 49 捡 16200
2017-10-10 12:02:10 49 捡 27600
2017-10-10 12:02:11 49 捡 27750
2017-10-10 12:02:11 49 捡 24900
2017-10-10 12:02:11 49 捡 26400
2017-10-10 12:02:12 49 捡 28500
2017-10-10 12:02:22 49 捡 26400
2017-10-10 12:02:23 49 捡 18750
2017-10-10 12:02:25 49 捡 28950
2017-10-10 12:02:28 49 捡 23850
2017-10-10 12:02:28 49 捡 24450
2017-10-10 12:02:29 49 捡 16950
2017-10-10 12:02:36 49 捡 29550
2017-10-10 12:02:37 49 捡 28200
2017-10-10 12:02:42 49 捡 15750
2017-10-10 12:02:42 49 捡 26400
2017-10-10 12:02:43 49 捡 23550
2017-10-10 12:02:48 49 捡 15600
2017-10-10 12:02:49 49 捡 21450
2017-10-10 12:02:49 49 捡 26400
2017-10-10 12:02:51 49 捡 24750
2017-10-10 12:03:05 49 捡 20250
2017-10-10 12:03:05 49 捡 18900
2017-10-10 12:03:12 49 捡 26850
2017-10-10 12:03:13 49 捡 20400
2017-10-10 12:03:13 49 捡 18900
2017-10-10 12:03:15 49 捡 26550
2017-10-10 12:03:18 49 捡 22350
2017-10-10 12:03:18 49 捡 20550
2017-10-10 12:03:26 49 捡 28050
2017-10-10 12:03:26 49 捡 25200
2017-10-10 12:03:26 49 捡 22050
2017-10-10 12:03:32 49 捡 22800
2017-10-10 12:03:34 49 捡 21600
2017-10-10 12:03:35 49 捡 21450
2017-10-10 12:03:36 49 捡 26850
2017-10-10 12:03:38 49 捡 16500
2017-10-10 12:03:44 49 捡 20400
2017-10-10 12:03:44 49 捡 18000
2017-10-10 12:03:45 49 捡 22500
2017-10-10 12:03:47 49 捡 28800
2017-10-10 12:03:47 49 捡 21600
2017-10-10 12:03:49 49 捡 21300
2017-10-10 12:03:58 49 捡 27900
2017-10-10 12:04:00 49 捡 19800
2017-10-10 12:04:00 49 捡 18750
2017-10-10 12:04:01 49 捡 22500
2017-10-10 12:04:04 49 捡 16050
2017-10-10 12:04:04 49 捡 29400
2017-10-10 12:04:06 49 捡 27150
2017-10-10 12:04:06 49 捡 15600
2017-10-10 12:04:14 49 捡 28200
2017-10-10 12:04:16 49 捡 29700
2017-10-10 12:04:26 49 捡 21300
2017-10-10 12:04:26 49 捡 26850
2017-10-10 12:04:28 49 捡 18450
2017-10-10 12:04:29 49 捡 20100
2017-10-10 12:04:38 49 捡 18750
2017-10-10 12:04:38 49 捡 25650
2017-10-10 12:04:40 49 捡 24300
2017-10-10 12:04:49 49 捡 22800
2017-10-10 12:04:49 49 捡 18000
2017-10-10 12:04:50 49 捡 25800
2017-10-10 12:04:50 49 捡 24300
2017-10-10 12:04:52 49 捡 25950
2017-10-10 12:05:02 49 捡 26850
2017-10-10 12:05:03 49 捡 17100
2017-10-10 12:05:03 49 捡 29700
2017-10-10 12:05:04 49 捡 19800
2017-10-10 12:05:07 49 捡 17850
2017-10-10 12:05:16 49 捡 25650
2017-10-10 12:05:17 49 捡 29550
2017-10-10 12:05:26 49 捡 28800
2017-10-10 12:05:26 49 捡 25200
2017-10-10 12:05:37 49 捡 21750
2017-10-10 12:05:38 49 捡 18150
2017-10-10 12:05:39 49 捡 21150
2017-10-10 12:05:41 49 捡 26550
2017-10-10 12:05:42 49 捡 26550
2017-10-10 12:05:48 49 捡 25500
2017-10-10 12:05:48 49 捡 19050
